timestamp,machine_id,machine_type,machine_age_hours,hours_since_last_maintenance,last_maintenance_type,vibration_rms_mm_s,bearing_temperature_C,motor_current_A,hydraulic_pressure_bar,oil_condition_index,coolant_flow_L_min,noise_level_dB,torque_Nm,speed_deviation_pct,power_factor,insulation_resistance_MOhm,cumulative_load_cycles,anomaly_events_last_30d,degradation_index,rul_hours,failure_mode,alert_level
2023-06-29 15:00:00,Ladle_Crane_03,Ladle Crane,34876.1,971.0,Lubrication,9.143,65.7,409.6,162.4,22.7,70.2,89.2,202.1,3.157,0.796,164.1,598343,4,0.9767,13367.0,Thermal Degradation,Warning
2023-06-29 16:00:00,Hot_Strip_Mill_02,Hot Strip Mill,27575.0,1122.0,Bearing Replacement,7.862,109.2,1094.8,168.1,38.0,72.2,84.0,566.9,1.678,0.802,243.1,459278,2,0.8228,12608.9,Electrical Fault,Normal
2023-06-29 18:00:00,Hydraulic_Press_03,Hydraulic Press,14365.1,422.0,Full Overhaul,4.479,67.9,227.7,178.1,74.8,98.7,83.0,116.9,0.232,0.941,396.9,145021,1,0.4015,5470.1,Normal,Warning
2023-06-29 20:00:00,Cold_Rolling_Mill_03,Cold Rolling Mill,28834.8,1685.0,Seal Replacement,7.794,77.2,891.9,160.9,38.2,83.4,85.5,467.5,6.56,0.817,214.0,442283,9,0.831,7600.8,Electrical Fault,Warning
2023-06-29 21:00:00,Annealing_Furnace_02,Annealing Furnace,23853.1,533.0,Alignment Check,6.362,132.6,433.4,184.1,50.7,86.1,83.0,232.2,0.585,0.836,275.2,216679,5,0.6527,8292.3,Lubrication Failure,Warning
2023-06-29 23:00:00,Hydraulic_Press_02,Hydraulic Press,27670.1,1996.0,Bearing Replacement,7.866,76.9,249.5,166.5,27.7,77.4,86.6,128.1,2.048,0.829,231.6,419256,6,0.8586,0.0,Lubrication Failure,Immediate Action
2023-06-30 00:00:00,Pickling_Line_03,Pickling Line,28550.7,1950.0,Seal Replacement,7.297,64.3,339.6,176.2,36.5,86.6,85.8,169.5,3.561,0.821,261.9,483968,3,0.7526,0.0,Electrical Fault,Immediate Action
2023-06-30 01:00:00,Cold_Rolling_Mill_02,Cold Rolling Mill,3057.0,624.0,Lubrication,1.741,59.1,744.3,200.4,84.8,113.0,75.2,403.0,1.633,0.952,488.0,47618,0,0.0817,33856.3,Normal,Normal
2023-06-30 01:00:00,Continuous_Caster_02,Continuous Caster,21841.8,1059.0,Seal Replacement,6.832,106.7,701.7,171.7,44.9,79.8,81.6,363.8,5.931,0.849,262.7,338524,4,0.7131,11871.1,Electrical Fault,Normal
2023-06-30 01:00:00,Continuous_Caster_01,Continuous Caster,336.8,1855.0,Alignment Check,1.161,95.5,614.2,192.0,94.7,112.0,72.4,322.8,0.104,0.912,515.9,5334,0,0.0734,35371.1,Normal,Normal
2023-06-30 02:00:00,Hydraulic_Press_01,Hydraulic Press,1616.6,1114.0,Lubrication,0.647,65.6,207.9,203.1,100.0,123.9,69.5,107.8,0.403,0.969,505.1,21043,0,0.004,19243.8,Normal,Normal
2023-06-30 03:00:00,Ladle_Crane_03,Ladle Crane,31648.9,1565.0,Full Overhaul,8.043,64.3,382.6,165.5,33.1,77.8,86.1,206.2,1.624,0.838,218.2,399405,6,0.8646,18789.7,Bearing Failure,Normal
2023-06-30 06:00:00,Hydraulic_Press_03,Hydraulic Press,18512.0,933.0,Lubrication,5.553,71.1,246.6,178.6,54.0,94.9,82.3,123.9,1.45,0.869,359.1,246938,1,0.5546,2288.1,Mechanical Wear,Critical
2023-06-30 06:00:00,Cold_Rolling_Mill_02,Cold Rolling Mill,25783.0,941.0,Seal Replacement,7.154,71.8,880.4,170.6,36.0,75.2,85.6,504.5,2.858,0.83,234.6,271644,5,0.7692,8735.9,Lubrication Failure,Warning
2023-06-30 07:00:00,Hydraulic_Press_01,Hydraulic Press,29363.7,743.0,Alignment Check,8.687,79.5,258.3,165.8,29.9,83.4,86.0,130.4,3.637,0.776,189.8,394823,5,0.8985,0.0,Electrical Fault,Immediate Action
2023-06-30 11:00:00,Pickling_Line_03,Pickling Line,33240.6,971.0,Electrical Inspection,8.113,72.1,337.2,167.6,30.9,81.3,86.5,167.7,5.421,0.817,194.8,626750,3,0.8793,0.0,Lubrication Failure,Immediate Action
2023-06-30 11:00:00,Hot_Strip_Mill_03,Hot Strip Mill,30440.4,114.0,Alignment Check,8.465,108.8,1094.9,158.0,34.3,67.9,82.8,560.9,2.806,0.788,178.8,349723,4,0.9355,6891.2,Bearing Failure,Warning
2023-06-30 12:00:00,Hot_Strip_Mill_02,Hot Strip Mill,16967.6,1937.0,Bearing Replacement,4.712,102.8,963.0,185.9,64.3,100.6,77.8,505.2,2.79,0.901,362.9,223511,1,0.4397,22034.2,Normal,Normal
2023-06-30 14:00:00,Cold_Rolling_Mill_01,Cold Rolling Mill,11825.4,1699.0,Lubrication,4.249,64.4,826.2,187.5,70.1,95.1,77.1,458.9,1.263,0.914,366.4,186273,2,0.4046,23839.4,Normal,Normal
2023-06-30 15:00:00,Blast_Furnace_Blower_03,Blast Furnace Blower,5491.8,1700.0,Lubrication,1.633,79.6,441.1,198.0,100.0,108.3,76.1,237.0,0.697,0.97,489.7,94494,0,0.0761,24640.7,Normal,Normal
2023-06-30 20:00:00,Continuous_Caster_01,Continuous Caster,14071.2,1358.0,Electrical Inspection,3.573,96.0,657.2,189.2,71.6,104.7,77.9,344.6,1.145,0.915,392.0,114103,1,0.3463,21013.8,Normal,Normal
2023-07-01 04:00:00,Annealing_Furnace_02,Annealing Furnace,12890.6,386.0,Seal Replacement,4.367,129.2,419.8,189.0,62.0,98.4,79.5,199.4,0.297,0.93,356.1,205849,1,0.4544,19217.7,Normal,Normal
2023-07-01 06:00:00,Cold_Rolling_Mill_03,Cold Rolling Mill,19629.2,428.0,Bearing Replacement,6.045,75.2,850.3,178.3,41.4,90.4,79.1,441.4,1.03,0.836,333.3,190810,4,0.6496,15784.8,Lubrication Failure,Normal
2023-07-01 10:00:00,Continuous_Caster_01,Continuous Caster,34243.6,1563.0,Bearing Replacement,9.167,121.0,702.9,158.8,24.9,75.9,86.0,388.8,0.455,0.812,185.5,329810,7,0.9619,526.3,Mechanical Wear,Immediate Action
2023-07-01 10:00:00,Rolling_Mill_02,Rolling Mill,23326.3,176.0,Alignment Check,6.243,101.0,963.7,167.4,44.5,91.1,79.5,521.7,4.368,0.836,269.6,394842,3,0.6715,15036.1,Electrical Fault,Normal
2023-07-01 13:00:00,Rolling_Mill_02,Rolling Mill,25520.7,1793.0,Alignment Check,6.799,109.1,1021.4,169.9,48.6,84.1,84.5,491.2,2.324,0.839,258.0,433881,3,0.7284,16219.4,Bearing Failure,Normal
2023-07-01 13:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,22566.8,1232.0,Bearing Replacement,8.006,124.9,1397.7,170.4,39.9,86.4,80.2,729.1,4.447,0.84,289.8,436644,4,0.6655,1976.6,Bearing Failure,Critical
2023-07-01 18:00:00,Rolling_Mill_02,Rolling Mill,11794.7,1700.0,Bearing Replacement,4.005,87.0,931.0,178.6,66.5,108.5,80.4,458.6,1.112,0.921,391.5,125997,3,0.3622,27468.1,Normal,Normal
2023-07-01 18:00:00,Continuous_Caster_01,Continuous Caster,1304.2,1812.0,Full Overhaul,0.967,110.7,612.3,203.8,88.8,117.2,70.8,306.1,0.867,0.924,520.4,10570,0,0.0225,33861.3,Normal,Normal
2023-07-01 21:00:00,Continuous_Caster_03,Continuous Caster,10155.6,293.0,Lubrication,3.377,103.4,657.5,188.3,93.5,115.7,76.0,301.6,0.285,0.94,447.6,94761,0,0.1934,23608.5,Normal,Normal
2023-07-01 22:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,26918.8,773.0,Alignment Check,6.92,94.0,520.5,176.5,41.5,73.0,81.8,274.7,2.972,0.847,264.5,512314,1,0.7419,3984.3,Lubrication Failure,Critical
2023-07-01 22:00:00,Ladle_Crane_01,Ladle Crane,7264.0,277.0,Full Overhaul,1.658,45.9,324.4,186.7,87.4,110.7,76.5,174.5,0.361,0.903,481.2,99113,3,0.1298,41113.4,Normal,Normal
2023-07-02 00:00:00,Cold_Rolling_Mill_01,Cold Rolling Mill,20334.3,938.0,Seal Replacement,5.693,68.7,878.9,180.3,52.0,93.2,82.2,463.5,3.069,0.827,342.0,200028,4,0.5994,18407.7,Thermal Degradation,Normal
2023-07-02 00:00:00,Cold_Rolling_Mill_01,Cold Rolling Mill,24955.4,793.0,Full Overhaul,7.287,74.5,902.7,173.8,30.9,82.2,87.1,453.8,6.19,0.844,241.0,360653,4,0.7513,10732.2,Bearing Failure,Warning
2023-07-02 01:00:00,Annealing_Furnace_02,Annealing Furnace,6097.8,1420.0,Lubrication,2.907,126.1,396.7,194.4,84.5,115.6,73.3,190.6,2.317,0.923,466.8,121011,1,0.1687,24805.3,Normal,Normal
2023-07-02 02:00:00,Pickling_Line_01,Pickling Line,9230.7,1340.0,Alignment Check,3.964,58.2,280.5,188.7,70.9,112.7,74.0,148.2,0.495,0.912,414.1,94059,0,0.2512,20006.1,Normal,Normal
2023-07-02 04:00:00,Hydraulic_Press_02,Hydraulic Press,17421.0,1978.0,Seal Replacement,6.349,79.8,227.3,176.1,50.9,91.3,79.5,125.7,2.903,0.862,330.8,265270,5,0.596,2651.8,Bearing Failure,Critical
2023-07-02 08:00:00,Ladle_Crane_03,Ladle Crane,14701.3,452.0,Full Overhaul,5.426,51.6,357.4,181.0,67.9,95.4,78.3,178.7,0.838,0.89,337.2,218064,3,0.4774,35692.2,Normal,Normal
2023-07-02 10:00:00,Rolling_Mill_03,Rolling Mill,27271.9,310.0,Seal Replacement,7.497,104.6,1045.4,170.7,35.5,86.2,82.7,520.1,4.641,0.814,241.3,239579,4,0.7895,11756.9,Lubrication Failure,Warning
2023-07-02 10:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,25730.7,1455.0,Full Overhaul,6.874,125.3,1464.2,170.8,49.2,85.3,85.2,699.1,2.161,0.813,259.6,513515,4,0.7083,0.0,Thermal Degradation,Immediate Action
2023-07-02 11:00:00,Hot_Strip_Mill_03,Hot Strip Mill,20152.7,1406.0,Electrical Inspection,5.972,107.9,998.0,174.2,56.6,94.3,81.9,506.1,6.26,0.85,293.0,294242,4,0.6403,17430.2,Thermal Degradation,Normal
2023-07-02 13:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,28797.4,270.0,Full Overhaul,7.973,100.0,549.5,168.6,32.4,81.2,85.6,283.8,5.183,0.798,253.9,284139,2,0.8283,169.6,Thermal Degradation,Immediate Action
2023-07-02 14:00:00,Cold_Rolling_Mill_03,Cold Rolling Mill,19737.2,1636.0,Lubrication,5.085,71.8,859.6,178.9,57.0,93.5,77.5,429.8,0.862,0.857,358.2,336669,2,0.5315,17834.9,Normal,Normal
2023-07-02 15:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,33757.2,686.0,Seal Replacement,8.998,134.2,1461.4,158.2,27.7,77.8,85.4,796.3,5.299,0.802,203.6,429026,7,0.935,0.0,Electrical Fault,Immediate Action
2023-07-02 16:00:00,Rolling_Mill_01,Rolling Mill,7681.1,942.0,Bearing Replacement,3.624,95.5,907.3,186.0,84.9,108.7,77.0,437.8,0.399,0.908,445.3,123214,2,0.2526,30087.6,Normal,Normal
2023-07-02 18:00:00,Rolling_Mill_03,Rolling Mill,25023.2,1374.0,Bearing Replacement,7.053,100.2,1005.8,169.1,46.1,83.1,82.6,514.8,7.484,0.829,247.3,267277,3,0.7626,14654.3,Electrical Fault,Normal
2023-07-02 22:00:00,Annealing_Furnace_02,Annealing Furnace,13011.1,1215.0,Lubrication,3.954,129.1,405.3,175.2,75.3,95.7,78.7,207.6,0.281,0.887,399.3,248084,3,0.4035,19764.7,Normal,Normal
2023-07-02 22:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,9835.9,1335.0,Seal Replacement,3.367,82.4,476.9,186.7,71.2,103.4,75.9,237.5,4.242,0.926,402.7,83519,1,0.3139,20747.6,Normal,Normal
2023-07-03 00:00:00,Continuous_Caster_01,Continuous Caster,6395.5,229.0,Bearing Replacement,2.394,96.6,661.4,194.2,93.9,109.2,76.9,331.0,1.675,0.939,446.0,52717,0,0.1675,27931.6,Normal,Normal
2023-07-03 02:00:00,Hot_Strip_Mill_01,Hot Strip Mill,19382.4,576.0,Seal Replacement,5.418,98.8,1026.3,178.5,60.4,95.0,79.9,503.2,1.707,0.86,361.3,356209,2,0.5266,17503.3,Normal,Normal
2023-07-03 04:00:00,Hydraulic_Press_03,Hydraulic Press,7619.9,1625.0,Bearing Replacement,2.772,74.4,214.2,193.3,79.4,109.7,74.2,112.1,0.602,0.929,433.5,110719,0,0.2251,11560.4,Normal,Normal
2023-07-03 07:00:00,Pickling_Line_02,Pickling Line,7092.2,1860.0,Lubrication,2.703,56.1,284.4,193.1,78.4,109.2,75.6,149.3,1.006,0.948,448.9,85802,0,0.1985,20888.6,Normal,Normal
2023-07-03 10:00:00,Electric_Arc_Furnace_02,Electric Arc Furnace,26214.9,1863.0,Bearing Replacement,7.439,127.5,1421.6,178.3,34.9,72.0,81.3,713.7,0.351,0.825,234.5,302675,0,0.7835,0.0,Electrical Fault,Immediate Action
2023-07-03 10:00:00,Ladle_Crane_01,Ladle Crane,34669.6,827.0,Bearing Replacement,8.552,63.2,410.2,166.6,20.8,72.3,86.8,198.7,2.484,0.828,190.5,336077,2,0.9405,15556.9,Bearing Failure,Normal
2023-07-03 10:00:00,Ladle_Crane_03,Ladle Crane,28081.0,1924.0,Alignment Check,7.623,59.7,379.4,168.8,37.8,82.2,85.9,203.6,7.103,0.814,221.5,244803,1,0.8007,22982.5,Bearing Failure,Normal
2023-07-03 13:00:00,Electric_Arc_Furnace_02,Electric Arc Furnace,27812.7,1702.0,Bearing Replacement,7.139,134.7,1461.1,169.1,39.8,74.0,81.8,766.6,5.525,0.844,237.6,493194,9,0.7751,0.0,Lubrication Failure,Immediate Action
2023-07-03 16:00:00,Rolling_Mill_02,Rolling Mill,33915.4,1501.0,Lubrication,9.161,104.2,1053.8,163.8,14.4,69.1,87.5,541.1,0.728,0.793,175.2,349665,6,1.0,5750.4,Thermal Degradation,Critical
2023-07-03 17:00:00,Pickling_Line_02,Pickling Line,20107.4,1062.0,Full Overhaul,5.425,59.5,311.4,178.6,55.3,100.6,78.6,163.8,0.952,0.919,343.4,397195,1,0.5119,8020.9,Normal,Warning
2023-07-03 23:00:00,Continuous_Caster_02,Continuous Caster,7786.5,426.0,Seal Replacement,3.111,99.1,631.2,192.9,85.0,118.1,75.0,342.1,2.983,0.959,526.6,136258,0,0.1813,27073.1,Normal,Normal
2023-07-04 00:00:00,Continuous_Caster_02,Continuous Caster,30191.1,509.0,Electrical Inspection,7.917,107.8,712.3,161.9,32.4,71.0,85.0,387.1,0.09,0.811,234.4,245804,2,0.834,5794.9,Electrical Fault,Warning
2023-07-04 02:00:00,Continuous_Caster_03,Continuous Caster,26021.3,322.0,Electrical Inspection,7.934,111.7,709.3,168.1,30.8,96.5,82.0,355.2,3.027,0.832,230.4,379809,4,0.7846,9305.1,Lubrication Failure,Warning
2023-07-04 03:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,14559.4,1697.0,Bearing Replacement,4.169,115.5,1385.3,178.8,62.7,94.2,79.0,615.0,2.157,0.875,359.2,185636,5,0.4266,10521.6,Normal,Normal
2023-07-04 05:00:00,Blast_Furnace_Blower_03,Blast Furnace Blower,16627.6,13.0,Seal Replacement,5.269,84.3,487.3,188.5,56.8,93.5,77.4,266.6,0.62,0.917,352.9,221616,1,0.4308,13334.9,Normal,Normal
2023-07-04 06:00:00,Hydraulic_Press_03,Hydraulic Press,14452.7,534.0,Bearing Replacement,3.224,66.6,225.2,188.1,74.8,92.4,73.6,115.9,1.81,0.895,427.8,192547,3,0.3193,4982.2,Normal,Warning
2023-07-04 07:00:00,Pickling_Line_01,Pickling Line,32555.0,1211.0,Seal Replacement,8.127,71.4,358.9,168.0,38.0,73.2,85.0,185.2,7.951,0.837,232.6,592949,1,0.8708,0.0,Lubrication Failure,Immediate Action
2023-07-04 08:00:00,Hydraulic_Press_01,Hydraulic Press,12089.3,1972.0,Electrical Inspection,2.794,66.2,201.4,181.0,75.5,105.4,75.0,116.6,1.44,0.908,458.8,196178,1,0.2577,7522.8,Normal,Normal
2023-07-04 10:00:00,Hydraulic_Press_02,Hydraulic Press,33725.6,596.0,Alignment Check,9.504,90.0,274.5,151.9,15.2,77.7,85.7,136.4,2.304,0.813,171.6,387450,4,1.0,0.0,Bearing Failure,Immediate Action
2023-07-04 10:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,31868.5,421.0,Bearing Replacement,7.863,124.3,1476.2,164.1,36.3,81.2,85.1,784.0,4.722,0.839,206.1,452133,6,0.8576,0.0,Lubrication Failure,Immediate Action
2023-07-04 11:00:00,Electric_Arc_Furnace_02,Electric Arc Furnace,22105.2,151.0,Bearing Replacement,6.161,125.5,1416.5,166.3,40.9,92.2,83.0,711.1,2.081,0.879,312.4,306019,1,0.6656,4143.0,Thermal Degradation,Warning
2023-07-04 12:00:00,Pickling_Line_03,Pickling Line,20335.8,568.0,Seal Replacement,5.83,67.9,326.4,161.6,56.4,99.0,80.0,175.2,3.164,0.865,293.5,232748,6,0.6082,6604.2,Lubrication Failure,Warning
2023-07-04 17:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,13016.1,1654.0,Alignment Check,4.187,84.4,492.7,186.7,59.5,109.6,80.2,249.9,1.13,0.894,358.7,201045,1,0.4315,14193.4,Normal,Normal
2023-07-04 18:00:00,Annealing_Furnace_01,Annealing Furnace,740.0,262.0,Full Overhaul,0.603,121.5,368.5,201.6,98.2,129.8,70.1,186.9,0.733,0.952,500.4,11529,0,0.0,31516.9,Normal,Normal
2023-07-04 19:00:00,Cold_Rolling_Mill_02,Cold Rolling Mill,4554.0,297.0,Bearing Replacement,2.088,65.4,777.6,190.0,86.8,114.3,73.1,400.7,1.794,0.931,464.6,42298,0,0.1504,30751.2,Normal,Normal
2023-07-04 23:00:00,Rolling_Mill_02,Rolling Mill,26422.7,286.0,Electrical Inspection,7.073,105.4,1008.8,170.2,42.6,79.9,86.4,516.7,0.702,0.855,245.1,239653,5,0.761,13770.6,Lubrication Failure,Normal
2023-07-04 23:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,16556.8,233.0,Bearing Replacement,4.658,88.3,507.0,190.0,71.0,101.2,77.6,264.3,2.649,0.851,353.1,138347,1,0.4793,12331.2,Normal,Normal
2023-07-05 00:00:00,Continuous_Caster_03,Continuous Caster,5329.4,906.0,Lubrication,1.837,104.1,617.2,189.3,86.2,108.7,74.2,310.8,2.19,0.921,515.8,80514,3,0.1513,31675.1,Normal,Normal
2023-07-05 03:00:00,Hot_Strip_Mill_02,Hot Strip Mill,9312.2,1655.0,Lubrication,3.163,91.9,992.0,192.2,75.3,107.7,75.1,499.8,2.641,0.888,393.3,185785,1,0.3082,28247.1,Normal,Normal
2023-07-05 04:00:00,Annealing_Furnace_03,Annealing Furnace,33179.5,919.0,Alignment Check,9.093,134.3,482.9,158.3,12.7,69.7,89.7,255.8,0.974,0.788,157.3,627228,7,0.9846,0.0,Thermal Degradation,Immediate Action
2023-07-05 12:00:00,Annealing_Furnace_01,Annealing Furnace,12912.9,1088.0,Full Overhaul,3.978,134.0,398.5,182.2,70.3,98.8,75.8,212.0,0.363,0.918,387.5,174734,0,0.3688,20901.9,Normal,Normal
2023-07-05 13:00:00,Annealing_Furnace_01,Annealing Furnace,31778.1,1144.0,Seal Replacement,8.203,139.9,444.7,158.3,35.0,67.4,88.7,238.8,1.162,0.796,313.5,375826,7,0.885,1028.6,Lubrication Failure,Immediate Action
2023-07-05 16:00:00,Hydraulic_Press_01,Hydraulic Press,10731.8,771.0,Lubrication,2.902,66.3,219.7,189.6,89.6,108.4,78.3,112.8,0.194,0.912,409.5,180284,0,0.2779,10101.9,Normal,Normal
2023-07-05 18:00:00,Rolling_Mill_03,Rolling Mill,814.7,1266.0,Bearing Replacement,1.036,87.8,884.5,200.2,100.0,121.4,74.2,448.8,0.105,0.949,492.5,6856,0,0.0344,39241.6,Normal,Normal
2023-07-05 18:00:00,Rolling_Mill_02,Rolling Mill,19058.4,678.0,Bearing Replacement,5.457,94.8,932.1,182.2,54.5,88.0,81.0,508.1,0.213,0.847,324.2,229148,3,0.5463,20735.0,Normal,Normal
2023-07-05 20:00:00,Continuous_Caster_02,Continuous Caster,18313.4,700.0,Alignment Check,5.053,105.2,666.2,178.2,64.3,93.4,83.7,325.0,1.622,0.87,333.6,260201,0,0.5187,16060.0,Normal,Normal
2023-07-05 20:00:00,Continuous_Caster_02,Continuous Caster,22329.3,234.0,Seal Replacement,5.494,108.9,695.4,173.8,46.9,91.2,79.5,359.4,2.111,0.849,303.4,264568,2,0.5734,11921.6,Bearing Failure,Normal
2023-07-06 02:00:00,Rolling_Mill_01,Rolling Mill,8277.2,1725.0,Lubrication,2.441,84.7,893.5,199.8,89.4,108.2,75.6,435.5,3.994,0.938,426.5,70612,1,0.2213,32200.6,Normal,Normal
2023-07-06 04:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,20304.9,1173.0,Electrical Inspection,5.255,86.0,524.6,175.1,51.7,85.3,80.3,258.1,2.5,0.851,314.4,347550,7,0.5538,9363.5,Bearing Failure,Normal
2023-07-06 07:00:00,Ladle_Crane_03,Ladle Crane,22686.2,1657.0,Seal Replacement,6.14,58.4,367.7,171.2,49.4,84.1,80.2,191.4,2.036,0.839,329.0,337517,1,0.6489,30645.1,Lubrication Failure,Normal
2023-07-06 07:00:00,Pickling_Line_03,Pickling Line,24072.3,954.0,Electrical Inspection,7.437,68.5,323.9,159.6,28.5,75.0,83.4,174.1,2.183,0.795,236.4,293389,2,0.8146,4635.4,Lubrication Failure,Warning
2023-07-06 10:00:00,Continuous_Caster_01,Continuous Caster,27196.5,1287.0,Bearing Replacement,7.46,109.8,707.3,176.8,34.3,75.7,84.6,370.3,1.749,0.824,229.8,353595,7,0.7985,9780.9,Lubrication Failure,Warning
2023-07-06 12:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,10965.7,1839.0,Electrical Inspection,3.976,115.7,1213.8,176.5,61.4,96.6,82.2,675.2,0.714,0.869,388.6,98021,2,0.3764,12362.8,Normal,Normal
2023-07-06 13:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,34357.1,702.0,Lubrication,9.148,127.2,1507.1,163.7,29.1,66.9,86.7,790.0,1.861,0.84,176.3,447634,5,0.9827,0.0,Bearing Failure,Immediate Action
2023-07-06 13:00:00,Pickling_Line_02,Pickling Line,19915.4,1498.0,Seal Replacement,5.898,61.3,304.8,183.4,58.5,88.4,77.9,159.3,2.366,0.886,317.3,188858,3,0.5348,9676.7,Normal,Normal
2023-07-06 14:00:00,Ladle_Crane_02,Ladle Crane,31445.2,657.0,Seal Replacement,8.952,65.0,398.7,159.2,23.4,68.3,85.7,204.9,1.785,0.846,214.6,308648,4,0.9599,16663.4,Mechanical Wear,Normal
2023-07-06 14:00:00,Ladle_Crane_01,Ladle Crane,33348.0,545.0,Full Overhaul,8.068,58.6,384.4,166.2,22.9,79.0,86.2,204.2,2.882,0.847,249.5,342805,1,0.8738,14023.0,Mechanical Wear,Warning
2023-07-06 15:00:00,Rolling_Mill_03,Rolling Mill,13576.2,952.0,Full Overhaul,3.741,89.8,925.6,187.3,68.2,102.1,78.8,465.2,0.131,0.876,386.0,168678,1,0.3762,26715.5,Normal,Normal
2023-07-06 16:00:00,Pickling_Line_01,Pickling Line,27563.8,1840.0,Electrical Inspection,7.636,64.6,323.9,178.6,35.6,74.3,81.6,169.5,6.045,0.826,255.8,393830,5,0.8186,420.9,Bearing Failure,Immediate Action
2023-07-06 18:00:00,Electric_Arc_Furnace_02,Electric Arc Furnace,21734.4,35.0,Bearing Replacement,6.021,128.1,1409.5,184.1,49.9,87.1,81.6,686.3,2.72,0.848,293.7,319287,4,0.6174,3861.8,Lubrication Failure,Warning
2023-07-06 18:00:00,Hot_Strip_Mill_01,Hot Strip Mill,2987.5,1521.0,Lubrication,1.37,94.8,907.3,201.4,98.8,107.9,68.7,451.0,0.602,0.921,523.4,41448,0,0.057,34911.7,Normal,Normal
2023-07-06 21:00:00,Ladle_Crane_01,Ladle Crane,28856.9,705.0,Electrical Inspection,7.815,65.8,389.0,169.3,46.2,80.8,86.2,191.8,13.002,0.827,228.5,256117,6,0.7989,22980.7,Mechanical Wear,Normal
2023-07-06 21:00:00,Hydraulic_Press_02,Hydraulic Press,23730.8,1620.0,Seal Replacement,6.486,80.3,249.4,175.6,44.2,84.0,79.0,130.8,6.117,0.846,281.5,212582,5,0.6938,0.0,Electrical Fault,Immediate Action
2023-07-06 23:00:00,Ladle_Crane_01,Ladle Crane,7042.2,868.0,Full Overhaul,1.626,48.6,332.5,196.3,89.5,109.2,72.0,168.9,0.488,0.925,507.3,73719,1,0.1227,44830.0,Normal,Normal
2023-07-07 02:00:00,Ladle_Crane_03,Ladle Crane,2882.9,1444.0,Lubrication,1.503,45.9,318.0,198.2,89.3,126.1,74.2,156.8,1.605,0.944,485.6,53368,0,0.0886,47071.0,Normal,Normal
2023-07-07 03:00:00,Hydraulic_Press_03,Hydraulic Press,29312.1,1676.0,Full Overhaul,8.178,87.7,257.6,161.8,35.2,75.0,83.8,125.2,2.187,0.815,200.6,273733,2,0.8738,0.0,Bearing Failure,Immediate Action
2023-07-07 03:00:00,Blast_Furnace_Blower_03,Blast Furnace Blower,2853.7,941.0,Lubrication,1.113,76.4,463.0,197.1,100.0,119.1,73.7,236.7,0.07,0.93,501.7,47558,1,0.0634,27931.0,Normal,Normal
2023-07-07 03:00:00,Rolling_Mill_01,Rolling Mill,3288.2,1464.0,Lubrication,0.901,77.5,836.2,203.3,97.8,117.5,75.9,437.4,0.493,0.953,496.8,58638,0,0.016,36347.4,Normal,Normal
2023-07-07 04:00:00,Continuous_Caster_02,Continuous Caster,15016.5,137.0,Full Overhaul,4.057,95.3,666.2,184.1,69.0,94.1,80.2,320.6,3.028,0.906,367.3,139046,4,0.4034,19947.7,Normal,Normal
2023-07-07 05:00:00,Cold_Rolling_Mill_02,Cold Rolling Mill,4804.4,596.0,Full Overhaul,1.92,64.1,741.9,197.2,90.3,114.4,73.0,381.0,0.716,0.937,499.4,72837,2,0.1311,30105.7,Normal,Normal
2023-07-07 05:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,31987.1,645.0,Alignment Check,7.914,88.4,554.2,163.0,27.4,74.4,84.4,289.0,0.588,0.819,225.7,551106,4,0.8601,0.0,Thermal Degradation,Immediate Action
2023-07-07 09:00:00,Ladle_Crane_02,Ladle Crane,16512.9,951.0,Seal Replacement,4.792,54.9,360.8,180.8,65.8,99.8,76.7,167.0,4.977,0.883,335.5,291259,1,0.4733,33030.8,Normal,Normal
2023-07-07 10:00:00,Ladle_Crane_03,Ladle Crane,19963.4,1294.0,Seal Replacement,5.86,59.6,380.6,170.7,53.5,89.5,82.8,181.2,0.488,0.903,314.4,166654,2,0.579,31122.9,Mechanical Wear,Normal
2023-07-07 12:00:00,Rolling_Mill_01,Rolling Mill,32490.9,940.0,Lubrication,10.078,101.5,1109.1,164.4,22.1,69.3,87.8,540.8,0.002,0.785,159.8,468596,4,0.9884,5903.5,Lubrication Failure,Critical
2023-07-07 12:00:00,Annealing_Furnace_01,Annealing Furnace,18606.2,1686.0,Seal Replacement,5.675,129.3,426.8,170.3,63.0,99.0,78.2,225.7,4.509,0.877,317.1,190460,3,0.5234,13077.3,Normal,Normal
